zone,latitude,longitude,temperature_c,humidity_percent,precipitation_mm,cloud_cover_percent,wind_speed_kmh,wind_direction_degree,solar_radiation_wm2,hour,day,month,day_of_week,is_daytime,solar_generation_mw_per_1mw
Chittagong,22.3569,91.7832,30.5,67,0.0,0,10.2,301,359.0,16,14,10,0,1,0.085102
Chittagong,22.3569,91.7832,29.2,73,0.0,37,8.2,296,145.0,17,14,10,0,1,0.0050575
Chittagong,22.3569,91.7832,28.6,72,0.0,88,8.6,303,9.0,18,14,10,0,1,0.0
Chittagong,22.3569,91.7832,28.0,71,0.0,63,8.2,324,0.0,19,14,10,0,0,0.0
Chittagong,22.3569,91.7832,27.1,77,0.0,15,6.5,337,0.0,20,14,10,0,0,0.0
Chittagong,22.3569,91.7832,26.4,81,0.0,34,5.9,358,0.0,21,14,10,0,0,0.0
Chittagong,22.3569,91.7832,26.0,83,0.0,8,6.0,355,0.0,22,14,10,0,0,0.0
Chittagong,22.3569,91.7832,25.6,84,0.0,0,6.0,5,0.0,23,14,10,0,0,0.0
Chittagong,22.3569,91.7832,25.2,84,0.0,0,6.4,18,0.0,0,15,10,1,0,0.0
Chittagong,22.3569,91.7832,24.7,86,0.0,0,6.5,28,0.0,1,15,10,1,0,0.0
Chittagong,22.3569,91.7832,24.2,89,0.0,14,6.5,39,0.0,2,15,10,1,0,0.0
Chittagong,22.3569,91.7832,23.7,91,0.0,1,6.4,40,0.0,3,15,10,1,0,0.0
Chittagong,22.3569,91.7832,23.5,90,0.0,1,6.5,42,0.0,4,15,10,1,0,0.0
Chittagong,22.3569,91.7832,23.5,90,0.0,0,7.1,41,0.0,5,15,10,1,0,0.0
Chittagong,22.3569,91.7832,23.4,90,0.0,0,6.9,43,1.0,6,15,10,1,1,0.04522
Chittagong,22.3569,91.7832,25.5,88,0.0,0,7.1,74,88.0,7,15,10,1,1,0.19465
Chittagong,22.3569,91.7832,27.6,83,0.0,0,5.7,79,292.0,8,15,10,1,1,0.3724955
Chittagong,22.3569,91.7832,29.5,73,0.0,1,4.6,77,500.0,9,15,10,1,1,0.586245
Chittagong,22.3569,91.7832,30.6,64,0.0,29,2.2,35,671.0,10,15,10,1,1,0.6244525
Chittagong,22.3569,91.7832,31.2,62,0.0,34,3.2,322,780.0,11,15,10,1,1,0.6791755
Chittagong,22.3569,91.7832,31.5,60,0.0,33,6.6,313,828.0,12,15,10,1,1,0.6416054999999999
Chittagong,22.3569,91.7832,31.6,58,0.0,26,7.7,301,804.0,13,15,10,1,1,0.561425
Chittagong,22.3569,91.7832,31.2,61,0.0,20,10.1,297,709.0,14,15,10,1,1,0.39053249999999995
Chittagong,22.3569,91.7832,30.6,65,0.0,5,9.1,297,554.0,15,15,10,1,1,0.21553450000000002
Chittagong,22.3569,91.7832,30.2,65,0.0,35,7.2,288,354.0,16,15,10,1,1,0.0818125
Chittagong,22.3569,91.7832,28.9,73,0.0,55,5.2,264,141.0,17,15,10,1,1,0.0046495
Chittagong,22.3569,91.7832,27.9,74,0.0,94,6.2,263,8.0,18,15,10,1,1,0.0
Chittagong,22.3569,91.7832,27.7,79,0.0,91,6.0,303,0.0,19,15,10,1,0,0.0
Chittagong,22.3569,91.7832,27.2,83,0.0,42,5.7,314,0.0,20,15,10,1,0,0.0
Chittagong,22.3569,91.7832,26.4,88,0.0,70,6.9,345,0.0,21,15,10,1,0,0.0
Chittagong,22.3569,91.7832,26.1,89,0.0,94,5.0,26,0.0,22,15,10,1,0,0.0
Chittagong,22.3569,91.7832,25.7,87,0.0,61,5.2,31,0.0,23,15,10,1,0,0.0
Chittagong,22.3569,91.7832,25.2,87,0.0,20,5.2,29,0.0,0,16,10,2,0,0.0
Chittagong,22.3569,91.7832,25.1,86,0.0,22,5.2,29,0.0,1,16,10,2,0,0.0
Chittagong,22.3569,91.7832,24.8,88,0.0,24,5.2,34,0.0,2,16,10,2,0,0.0
Chittagong,22.3569,91.7832,24.4,91,0.0,10,4.6,36,0.0,3,16,10,2,0,0.0
Chittagong,22.3569,91.7832,24.2,92,0.0,3,4.8,42,0.0,4,16,10,2,0,0.0
Chittagong,22.3569,91.7832,24.1,93,0.0,4,5.5,49,0.0,5,16,10,2,0,0.0
Chittagong,22.3569,91.7832,24.0,93,0.0,1,6.4,45,0.0,6,16,10,2,0,0.039865
Chittagong,22.3569,91.7832,25.9,91,0.0,2,6.3,66,84.0,7,16,10,2,1,0.15435999999999997
Chittagong,22.3569,91.7832,27.9,87,0.0,0,5.1,63,284.0,8,16,10,2,1,0.314075
Chittagong,22.3569,91.7832,29.5,78,0.0,1,4.7,67,491.0,9,16,10,2,1,0.52394
Chittagong,22.3569,91.7832,30.7,69,0.0,5,3.8,25,657.0,10,16,10,2,1,0.641818
Chittagong,22.3569,91.7832,31.3,64,0.0,7,5.2,346,752.0,11,16,10,2,1,0.659498
Chittagong,22.3569,91.7832,31.6,63,0.0,1,5.5,322,791.0,12,16,10,2,1,0.59568
Chittagong,22.3569,91.7832,31.7,61,0.0,7,7.3,300,783.0,13,16,10,2,1,0.539087
Chittagong,22.3569,91.7832,31.3,63,0.0,4,9.2,291,679.0,14,16,10,2,1,0.33455999999999997
Chittagong,22.3569,91.7832,30.8,66,0.0,9,10.9,287,529.0,15,16,10,2,1,0.177395
Chittagong,22.3569,91.7832,30.2,68,0.0,9,8.7,294,336.0,16,16,10,2,1,0.06494000000000001
Chittagong,22.3569,91.7832,29.2,74,0.0,9,5.6,301,130.0,17,16,10,2,1,0.003672
Chittagong,22.3569,91.7832,28.3,75,0.0,66,5.5,308,7.0,18,16,10,2,1,0.0
Chittagong,22.3569,91.7832,28.0,77,0.0,5,6.4,322,0.0,19,16,10,2,0,0.0
Chittagong,22.3569,91.7832,27.5,82,0.0,43,5.9,340,0.0,20,16,10,2,0,0.0
Chittagong,22.3569,91.7832,26.9,85,0.0,42,5.4,352,0.0,21,16,10,2,0,0.0
Chittagong,22.3569,91.7832,26.3,87,0.0,88,6.3,347,0.0,22,16,10,2,0,0.0
Chittagong,22.3569,91.7832,26.2,87,0.0,91,5.4,6,0.0,23,16,10,2,0,0.0
Chittagong,22.3569,91.7832,25.9,86,0.0,89,5.3,28,0.0,0,17,10,3,0,0.0
Chittagong,22.3569,91.7832,25.3,88,0.0,86,4.8,42,0.0,1,17,10,3,0,0.0
Chittagong,22.3569,91.7832,24.9,90,0.0,95,4.8,45,0.0,2,17,10,3,0,0.0
Chittagong,22.3569,91.7832,24.5,92,0.0,97,4.5,40,0.0,3,17,10,3,0,0.0
Chittagong,22.3569,91.7832,24.4,92,0.0,97,4.4,35,0.0,4,17,10,3,0,0.0
Chittagong,22.3569,91.7832,24.2,92,0.0,99,4.4,35,0.0,5,17,10,3,0,0.0
Chittagong,22.3569,91.7832,24.3,92,0.0,93,5.1,32,0.0,6,17,10,3,0,0.035742499999999996
Chittagong,22.3569,91.7832,26.5,87,0.0,70,6.7,34,74.0,7,17,10,3,1,0.15978299999999998
Chittagong,22.3569,91.7832,28.2,79,0.0,10,6.0,33,284.0,8,17,10,3,1,0.3139305
Chittagong,22.3569,91.7832,29.6,73,0.0,8,5.0,35,490.0,9,17,10,3,1,0.4115445
Chittagong,22.3569,91.7832,30.7,66,0.0,6,3.1,24,659.0,10,17,10,3,1,0.447848
Chittagong,22.3569,91.7832,31.3,64,0.0,42,2.8,325,766.0,11,17,10,3,1,0.5524745
Chittagong,22.3569,91.7832,31.6,63,0.0,1,4.8,285,801.0,12,17,10,3,1,0.5412799999999999
Chittagong,22.3569,91.7832,31.5,63,0.0,9,7.9,282,788.0,13,17,10,3,1,0.400843
Chittagong,22.3569,91.7832,31.4,62,0.0,4,10.1,275,688.0,14,17,10,3,1,0.2712775
Chittagong,22.3569,91.7832,30.7,62,0.0,20,11.6,286,535.0,15,17,10,3,1,0.1603525
Chittagong,22.3569,91.7832,30.0,66,0.0,33,9.3,283,332.0,16,17,10,3,1,0.05520750000000001
Chittagong,22.3569,91.7832,28.9,74,0.0,78,7.3,287,127.0,17,17,10,3,1,0.00323
Chittagong,22.3569,91.7832,27.8,77,0.0,94,5.2,314,7.0,18,17,10,3,1,0.0
Chittagong,22.3569,91.7832,27.8,81,0.0,95,5.3,303,0.0,19,17,10,3,0,0.0
Chittagong,22.3569,91.7832,27.2,88,0.0,99,5.8,340,0.0,20,17,10,3,0,0.0
Chittagong,22.3569,91.7832,26.7,90,0.0,94,4.8,31,0.0,21,17,10,3,0,0.0
Chittagong,22.3569,91.7832,26.2,91,0.0,82,4.8,56,0.0,22,17,10,3,0,0.0
Chittagong,22.3569,91.7832,25.7,93,0.0,26,4.8,37,0.0,23,17,10,3,0,0.0
Chittagong,22.3569,91.7832,25.7,92,0.0,79,4.6,39,0.0,0,18,10,4,0,0.0
Chittagong,22.3569,91.7832,25.5,93,0.0,19,4.7,43,0.0,1,18,10,4,0,0.0
Chittagong,22.3569,91.7832,25.2,94,0.0,99,4.4,38,0.0,2,18,10,4,0,0.0
Chittagong,22.3569,91.7832,25.3,93,0.0,78,4.3,33,0.0,3,18,10,4,0,0.0
Chittagong,22.3569,91.7832,25.0,95,0.0,99,4.8,48,0.0,4,18,10,4,0,0.0
Chittagong,22.3569,91.7832,24.8,96,0.0,70,5.9,50,0.0,5,18,10,4,0,0.0
Chittagong,22.3569,91.7832,24.6,96,0.0,64,6.1,40,0.0,6,18,10,4,0,0.044098
Chittagong,22.3569,91.7832,26.0,96,0.0,66,5.6,61,66.0,7,18,10,4,1,0.1786275
Chittagong,22.3569,91.7832,28.1,89,0.0,2,4.8,79,269.0,8,18,10,4,1,0.349877
Chittagong,22.3569,91.7832,29.9,78,0.0,0,3.3,61,487.0,9,18,10,4,1,0.497777
Chittagong,22.3569,91.7832,31.1,66,0.0,1,1.8,11,655.0,10,18,10,4,1,0.5953569999999999
Chittagong,22.3569,91.7832,31.7,62,0.0,2,4.1,268,761.0,11,18,10,4,1,0.644385
Chittagong,22.3569,91.7832,31.6,63,0.0,61,7.2,252,799.0,12,18,10,4,1,0.5775495
Chittagong,22.3569,91.7832,31.2,65,0.0,100,10.2,256,721.0,13,18,10,4,1,0.48371800000000004
Chittagong,22.3569,91.7832,30.4,69,0.0,86,11.2,255,501.0,14,18,10,4,1,0.335393
Chittagong,22.3569,91.7832,30.4,70,0.0,92,10.0,261,517.0,15,18,10,4,1,0.193715
Chittagong,22.3569,91.7832,29.9,74,0.0,93,10.1,273,308.0,16,18,10,4,1,0.0716975
Chittagong,22.3569,91.7832,29.1,78,0.0,72,7.2,274,128.0,17,18,10,4,1,0.0029749999999999998
Chittagong,22.3569,91.7832,28.4,79,0.0,100,7.2,288,6.0,18,18,10,4,1,0.0
Chittagong,22.3569,91.7832,27.8,83,0.0,75,6.9,263,0.0,19,18,10,4,0,0.0
Chittagong,22.3569,91.7832,28.3,79,0.0,44,4.4,333,0.0,20,18,10,4,0,0.0
Chittagong,22.3569,91.7832,26.9,86,0.0,35,4.9,17,0.0,21,18,10,4,0,0.0
Chittagong,22.3569,91.7832,26.5,87,0.0,91,5.1,32,0.0,22,18,10,4,0,0.0
Chittagong,22.3569,91.7832,26.0,89,0.0,95,5.4,26,0.0,23,18,10,4,0,0.0
Chittagong,22.3569,91.7832,25.8,90,0.0,94,6.0,25,0.0,0,19,10,5,0,0.0
Chittagong,22.3569,91.7832,25.3,93,0.0,81,4.4,38,0.0,1,19,10,5,0,0.0
Chittagong,22.3569,91.7832,25.1,94,0.0,86,4.6,31,0.0,2,19,10,5,0,0.0
Chittagong,22.3569,91.7832,24.9,95,0.0,70,4.2,31,0.0,3,19,10,5,0,0.0
Chittagong,22.3569,91.7832,24.9,94,0.0,50,4.6,36,0.0,4,19,10,5,0,0.0
Chittagong,22.3569,91.7832,24.7,94,0.0,94,4.7,32,0.0,5,19,10,5,0,0.0
Chittagong,22.3569,91.7832,24.6,95,0.0,66,4.6,31,0.0,6,19,10,5,0,0.0393975
Chittagong,22.3569,91.7832,27.1,90,0.0,73,4.9,33,80.0,7,19,10,5,1,0.16600499999999999
Chittagong,22.3569,91.7832,28.7,82,0.0,85,5.7,37,269.0,8,19,10,5,1,0.3412325
Chittagong,22.3569,91.7832,30.1,75,0.0,79,5.0,44,482.0,9,19,10,5,1,0.4661825
Chittagong,22.3569,91.7832,31.0,69,0.0,99,4.2,355,649.0,10,19,10,5,1,0.503982
Chittagong,22.3569,91.7832,31.5,67,0.0,100,4.8,323,745.0,11,19,10,5,1,0.486625
Chittagong,22.3569,91.7832,31.3,65,0.0,100,8.3,318,574.0,12,19,10,5,1,0.406045
Chittagong,22.3569,91.7832,30.5,69,0.0,100,13.1,318,539.0,13,19,10,5,1,0.0547995
Chittagong,22.3569,91.7832,30.1,72,0.0,83,11.9,319,448.0,14,19,10,5,1,0.05860749999999999
Chittagong,22.3569,91.7832,30.6,70,0.0,17,8.3,321,497.0,15,19,10,5,1,0.13344999999999999
Chittagong,22.3569,91.7832,30.3,70,0.0,11,8.3,309,332.0,16,19,10,5,1,0.0613275
Chittagong,22.3569,91.7832,29.3,77,0.0,73,6.6,307,125.0,17,19,10,5,1,0.0032555
Chittagong,22.3569,91.7832,28.1,82,0.0,98,4.9,303,6.0,18,19,10,5,1,0.0
Chittagong,22.3569,91.7832,27.0,83,0.0,100,9.8,355,0.0,19,19,10,5,0,0.0
Chittagong,22.3569,91.7832,26.3,83,0.0,99,7.9,357,0.0,20,19,10,5,0,0.0
Chittagong,22.3569,91.7832,25.9,85,0.0,100,6.3,358,0.0,21,19,10,5,0,0.0
Chittagong,22.3569,91.7832,25.6,87,0.0,100,5.6,7,0.0,22,19,10,5,0,0.0
Chittagong,22.3569,91.7832,25.4,88,0.0,100,6.3,7,0.0,23,19,10,5,0,0.0
Chittagong,22.3569,91.7832,25.3,89,0.0,93,6.7,2,0.0,0,20,10,6,0,0.0
Chittagong,22.3569,91.7832,25.3,90,0.0,72,7.5,349,0.0,1,20,10,6,0,0.0
Chittagong,22.3569,91.7832,25.3,91,0.0,80,7.5,349,0.0,2,20,10,6,0,0.0
Chittagong,22.3569,91.7832,25.1,93,0.0,100,6.3,358,0.0,3,20,10,6,0,0.0
Chittagong,22.3569,91.7832,24.8,94,0.0,100,5.9,27,0.0,4,20,10,6,0,0.0
Chittagong,22.3569,91.7832,24.6,94,0.0,100,7.0,23,0.0,5,20,10,6,0,0.0
Chittagong,22.3569,91.7832,24.5,94,0.0,100,8.1,13,0.0,6,20,10,6,0,0.039354999999999994
Chittagong,22.3569,91.7832,25.2,91,0.0,100,10.7,17,63.0,7,20,10,6,1,0.166685
Chittagong,22.3569,91.7832,26.4,87,0.0,93,11.3,14,256.0,8,20,10,6,1,0.3295195
Chittagong,22.3569,91.7832,27.9,82,0.0,100,10.4,15,439.0,9,20,10,6,1,0.46146499999999996
Chittagong,22.3569,91.7832,29.4,76,0.0,97,8.9,13,601.0,10,20,10,6,1,0.5740049999999999
Chittagong,22.3569,91.7832,30.4,70,0.0,95,8.7,356,721.0,11,20,10,6,1,0.6480229999999999
Chittagong,22.3569,91.7832,30.9,67,0.0,91,9.0,334,735.0,12,20,10,6,1,0.598927
Chittagong,22.3569,91.7832,31.2,66,0.0,94,9.2,318,769.0,13,20,10,6,1,0.492762
Chittagong,22.3569,91.7832,31.2,66,0.0,68,10.7,307,687.0,14,20,10,6,1,0.37391499999999994
Chittagong,22.3569,91.7832,31.0,66,0.0,74,12.6,307,532.0,15,20,10,6,1,0.21685200000000002
Chittagong,22.3569,91.7832,30.4,69,0.0,18,12.9,312,333.0,16,20,10,6,1,0.075378
Chittagong,22.3569,91.7832,29.6,71,0.0,75,11.0,312,126.0,17,20,10,6,1,0.003723
Chittagong,22.3569,91.7832,29.0,71,0.0,32,9.4,312,5.0,18,20,10,6,1,0.0
Chittagong,22.3569,91.7832,28.3,71,0.0,99,10.0,322,0.0,19,20,10,6,0,0.0
Chittagong,22.3569,91.7832,27.7,75,0.0,100,8.9,333,0.0,20,20,10,6,0,0.0
Chittagong,22.3569,91.7832,27.1,78,0.0,100,9.5,338,0.0,21,20,10,6,0,0.0
Chittagong,22.3569,91.7832,26.7,78,0.0,100,11.9,338,0.0,22,20,10,6,0,0.0
Chittagong,22.3569,91.7832,26.3,76,0.0,100,11.4,344,0.0,23,20,10,6,0,0.0
Chittagong,22.3569,91.7832,25.9,77,0.0,100,10.9,351,0.0,0,21,10,0,0,0.0
Chittagong,22.3569,91.7832,25.5,79,0.0,99,11.6,354,0.0,1,21,10,0,0,0.0
Chittagong,22.3569,91.7832,25.1,80,0.0,86,10.8,1,0.0,2,21,10,0,0,0.0
Chittagong,22.3569,91.7832,24.7,82,0.0,100,8.6,15,0.0,3,21,10,0,0,0.0
Chittagong,22.3569,91.7832,24.4,84,0.0,94,9.5,14,0.0,4,21,10,0,0,0.0
Chittagong,22.3569,91.7832,24.2,86,0.0,100,9.4,13,0.0,5,21,10,0,0,0.0
Chittagong,22.3569,91.7832,24.1,87,0.0,98,8.4,20,0.0,6,21,10,0,0,0.048348
Chittagong,22.3569,91.7832,25.2,87,0.0,92,8.5,25,76.0,7,21,10,0,1,0.188003
Chittagong,22.3569,91.7832,26.7,83,0.0,99,7.8,26,270.0,8,21,10,0,1,0.348568
Chittagong,22.3569,91.7832,28.3,81,0.0,83,6.5,13,450.0,9,21,10,0,1,0.5020525
Chittagong,22.3569,91.7832,29.9,78,0.0,78,4.9,356,643.0,10,21,10,0,1,0.5704944999999999
Chittagong,22.3569,91.7832,30.9,71,0.0,88,4.9,332,754.0,11,21,10,0,1,0.640237
Chittagong,22.3569,91.7832,31.1,71,0.0,78,6.4,302,687.0,12,21,10,0,1,0.6162924999999999
Chittagong,22.3569,91.7832,31.2,72,0.0,44,9.9,295,719.0,13,21,10,0,1,0.5720924999999999
Chittagong,22.3569,91.7832,31.0,71,0.0,3,10.7,286,676.0,14,21,10,0,1,0.4087225
Chittagong,22.3569,91.7832,30.7,68,0.0,10,11.3,284,503.0,15,21,10,0,1,0.25277299999999997
Chittagong,22.3569,91.7832,30.2,68,0.0,12,7.9,267,313.0,16,21,10,0,1,0.09044
Chittagong,22.3569,91.7832,29.2,74,0.0,10,6.0,277,117.0,17,21,10,0,1,0.0035275
Chittagong,22.3569,91.7832,28.0,77,0.0,3,5.1,280,5.0,18,21,10,0,1,0.0
Chittagong,22.3569,91.7832,28.6,72,0.0,9,4.0,324,0.0,19,21,10,0,0,0.0
Chittagong,22.3569,91.7832,27.9,76,0.0,71,4.0,352,0.0,20,21,10,0,0,0.0
Chittagong,22.3569,91.7832,27.9,76,0.0,80,2.7,48,0.0,21,21,10,0,0,0.0
Chittagong,22.3569,91.7832,26.4,88,0.0,49,3.4,84,0.0,22,21,10,0,0,0.0
Chittagong,22.3569,91.7832,25.8,94,0.0,40,4.1,75,0.0,23,21,10,0,0,0.0
Chittagong,22.3569,91.7832,25.6,96,0.0,57,3.7,55,0.0,0,22,10,1,0,0.0
Chittagong,22.3569,91.7832,25.8,94,0.0,67,4.4,12,0.0,1,22,10,1,0,0.0
Chittagong,22.3569,91.7832,25.7,92,0.0,100,6.6,11,0.0,2,22,10,1,0,0.0
Chittagong,22.3569,91.7832,25.4,93,0.0,93,6.1,23,0.0,3,22,10,1,0,0.0
Chittagong,22.3569,91.7832,25.3,93,0.0,100,5.6,22,0.0,4,22,10,1,0,0.0
Chittagong,22.3569,91.7832,25.2,92,0.0,91,5.8,16,0.0,5,22,10,1,0,0.0
Chittagong,22.3569,91.7832,25.2,91,0.0,5,6.3,13,0.0,6,22,10,1,0,0.04981
Chittagong,22.3569,91.7832,26.0,86,0.0,10,6.8,22,76.0,7,22,10,1,1,0.2071025
Chittagong,22.3569,91.7832,27.6,85,0.0,1,6.0,21,270.0,8,22,10,1,1,0.37826699999999996
Chittagong,22.3569,91.7832,29.4,80,0.0,9,5.2,16,473.0,9,22,10,1,1,0.5316069999999999
Chittagong,22.3569,91.7832,30.7,75,0.0,1,4.9,343,636.0,10,22,10,1,1,0.6255999999999999
Chittagong,22.3569,91.7832,31.6,71,0.0,23,6.4,317,750.0,11,22,10,1,1,0.6747555000000001
Chittagong,22.3569,91.7832,32.0,68,0.0,99,7.1,306,776.0,12,22,10,1,1,0.60588
Chittagong,22.3569,91.7832,32.0,69,0.1,41,7.1,285,752.0,13,22,10,1,1,0.5332305
Chittagong,22.3569,91.7832,31.9,71,0.1,66,5.7,259,647.0,14,22,10,1,1,0.40998049999999997
Chittagong,22.3569,91.7832,31.3,73,0.0,19,4.2,239,389.0,15,22,10,1,1,0.23833999999999997
Chittagong,22.3569,91.7832,31.2,74,0.0,54,7.2,233,305.0,16,22,10,1,1,0.080478
Chittagong,22.3569,91.7832,30.0,82,0.0,13,6.1,238,101.0,17,22,10,1,1,0.0026945
Chittagong,22.3569,91.7832,29.0,86,0.0,75,4.9,234,4.0,18,22,10,1,1,0.0
Chittagong,22.3569,91.7832,29.4,78,0.0,74,4.4,210,0.0,19,22,10,1,0,0.0
Chittagong,22.3569,91.7832,29.6,77,0.0,99,3.5,201,0.0,20,22,10,1,0,0.0
Chittagong,22.3569,91.7832,30.1,73,0.0,100,0.7,166,0.0,21,22,10,1,0,0.0
Chittagong,22.3569,91.7832,28.4,84,0.0,100,4.2,115,0.0,22,22,10,1,0,0.0
Chittagong,22.3569,91.7832,28.2,85,0.0,100,8.5,144,0.0,23,22,10,1,0,0.0
Chittagong,22.3569,91.7832,27.6,81,0.1,100,10.4,152,0.0,0,23,10,2,0,0.0
Chittagong,22.3569,91.7832,26.7,84,0.3,100,4.0,108,0.0,1,23,10,2,0,0.0
Chittagong,22.3569,91.7832,26.6,86,0.2,100,4.7,18,0.0,2,23,10,2,0,0.0
Chittagong,22.3569,91.7832,26.6,88,0.0,100,3.4,3,0.0,3,23,10,2,0,0.0
Chittagong,22.3569,91.7832,26.7,89,0.0,100,3.6,41,0.0,4,23,10,2,0,0.0
Chittagong,22.3569,91.7832,26.4,92,0.0,100,6.2,100,0.0,5,23,10,2,0,0.0
Chittagong,22.3569,91.7832,26.2,91,0.0,100,4.1,56,0.0,6,23,10,2,0,0.019422500000000002
Chittagong,22.3569,91.7832,26.9,81,0.0,100,7.5,24,15.0,7,23,10,2,1,0.0660025
Chittagong,22.3569,91.7832,27.1,81,0.2,100,7.6,36,67.0,8,23,10,2,1,0.1264545
Chittagong,22.3569,91.7832,27.1,80,0.0,100,11.0,358,59.0,9,23,10,2,1,0.21152249999999997
Chittagong,22.3569,91.7832,28.3,78,0.0,100,14.1,14,315.0,10,23,10,2,1,0.21761699999999998
Chittagong,22.3569,91.7832,30.3,69,0.0,100,13.5,31,726.0,11,23,10,2,1,0.2938195
Chittagong,22.3569,91.7832,31.0,67,0.0,100,10.5,25,693.0,12,23,10,2,1,0.31749199999999994
Chittagong,22.3569,91.7832,31.2,65,0.0,100,10.1,3,650.0,13,23,10,2,1,0.2607205
Chittagong,22.3569,91.7832,31.3,65,0.0,100,9.5,1,488.0,14,23,10,2,1,0.1812455
Chittagong,22.3569,91.7832,30.8,66,0.0,100,8.6,2,278.0,15,23,10,2,1,0.096815
Chittagong,22.3569,91.7832,30.3,71,0.0,100,6.7,27,170.0,16,23,10,2,1,0.035512999999999996
Chittagong,22.3569,91.7832,29.6,75,0.0,100,5.8,74,73.0,17,23,10,2,1,0.0012324999999999999
Chittagong,22.3569,91.7832,28.4,80,0.0,100,8.5,97,3.0,18,23,10,2,1,0.0
Chittagong,22.3569,91.7832,27.0,79,0.0,100,9.0,43,0.0,19,23,10,2,0,0.0
Chittagong,22.3569,91.7832,26.4,83,0.5,100,5.3,80,0.0,20,23,10,2,0,0.0
Chittagong,22.3569,91.7832,25.8,89,1.0,100,3.3,103,0.0,21,23,10,2,0,0.0
Chittagong,22.3569,91.7832,25.7,91,0.9,100,1.1,270,0.0,22,23,10,2,0,0.0
Chittagong,22.3569,91.7832,25.7,87,0.1,100,4.6,342,0.0,23,23,10,2,0,0.0
Chittagong,22.3569,91.7832,25.6,89,0.0,98,8.8,345,0.0,0,24,10,3,0,0.0
Chittagong,22.3569,91.7832,25.5,89,0.0,99,8.6,8,0.0,1,24,10,3,0,0.0
Chittagong,22.3569,91.7832,25.0,91,0.0,97,11.1,22,0.0,2,24,10,3,0,0.0
Chittagong,22.3569,91.7832,24.7,92,0.0,45,10.2,41,0.0,3,24,10,3,0,0.0
Chittagong,22.3569,91.7832,24.6,93,0.0,100,7.4,56,0.0,4,24,10,3,0,0.0
Chittagong,22.3569,91.7832,24.9,93,0.0,100,8.9,54,0.0,5,24,10,3,0,0.0
Chittagong,22.3569,91.7832,24.7,94,0.0,89,7.5,57,0.0,6,24,10,3,0,0.0348245
Chittagong,22.3569,91.7832,25.5,90,0.0,97,13.4,41,62.0,7,24,10,3,1,0.1503225
Chittagong,22.3569,91.7832,27.0,85,0.0,95,12.4,39,238.0,8,24,10,3,1,0.289748
Chittagong,22.3569,91.7832,28.8,78,0.0,100,11.3,57,424.0,9,24,10,3,1,0.39121249999999996
Chittagong,22.3569,91.7832,30.3,68,0.1,100,10.7,117,570.0,10,24,10,3,1,0.5096005
Chittagong,22.3569,91.7832,30.6,63,0.1,100,16.3,143,503.0,11,24,10,3,1,0.566168
Chittagong,22.3569,91.7832,31.5,59,0.0,100,20.1,157,568.0,12,24,10,3,1,0.3734305
Chittagong,22.3569,91.7832,31.5,61,0.0,79,13.9,163,438.0,13,24,10,3,1,0.1715725
Chittagong,22.3569,91.7832,31.6,59,0.0,39,15.4,169,550.0,14,24,10,3,1,0.11044050000000001
Chittagong,22.3569,91.7832,30.4,67,0.2,57,17.0,185,402.0,15,24,10,3,1,0.078863
Chittagong,22.3569,91.7832,30.0,69,0.0,55,12.0,164,261.0,16,24,10,3,1,0.03349
Chittagong,22.3569,91.7832,28.9,74,0.0,78,5.1,141,95.0,17,24,10,3,1,0.001683
Chittagong,22.3569,91.7832,28.3,74,0.0,81,7.1,126,3.0,18,24,10,3,1,0.0
Chittagong,22.3569,91.7832,26.0,84,0.0,78,9.2,69,0.0,19,24,10,3,0,0.0
Chittagong,22.3569,91.7832,25.7,86,0.0,78,9.2,78,0.0,20,24,10,3,0,0.0
Chittagong,22.3569,91.7832,25.3,88,0.0,73,8.4,70,0.0,21,24,10,3,0,0.0
Chittagong,22.3569,91.7832,25.0,91,0.0,13,9.0,60,0.0,22,24,10,3,0,0.0
Chittagong,22.3569,91.7832,25.0,92,0.0,38,8.0,59,0.0,23,24,10,3,0,0.0
Chittagong,22.3569,91.7832,25.1,91,0.0,64,6.9,67,0.0,0,25,10,4,0,0.0
Chittagong,22.3569,91.7832,25.1,89,0.0,89,7.8,95,0.0,1,25,10,4,0,0.0
Chittagong,22.3569,91.7832,25.3,87,0.0,100,9.4,110,0.0,2,25,10,4,0,0.0
Chittagong,22.3569,91.7832,25.4,86,0.0,100,9.5,115,0.0,3,25,10,4,0,0.0
Chittagong,22.3569,91.7832,25.2,88,0.2,100,7.7,115,0.0,4,25,10,4,0,0.0
Chittagong,22.3569,91.7832,25.0,89,0.1,100,9.1,117,0.0,5,25,10,4,0,0.0
Chittagong,22.3569,91.7832,25.0,89,0.0,99,7.6,86,0.0,6,25,10,4,0,0.041326999999999996
Chittagong,22.3569,91.7832,25.6,86,0.0,100,11.4,106,64.0,7,25,10,4,1,0.173128
Chittagong,22.3569,91.7832,27.3,81,0.0,100,10.6,124,245.0,8,25,10,4,1,0.3252525
Chittagong,22.3569,91.7832,29.0,75,0.0,100,12.0,141,428.0,9,25,10,4,1,0.44816249999999996
Chittagong,22.3569,91.7832,29.9,72,0.0,100,13.0,155,532.0,10,25,10,4,1,0.5321425
Chittagong,22.3569,91.7832,30.6,70,0.0,100,13.5,166,607.0,11,25,10,4,1,0.53975
