zone,latitude,longitude,timestamp,wind_speed_100m_kmh,wind_direction_100m_degree,temperature_c,pressure_msl_hpa
Dhaka,23.8103,90.4125,2024-04-10T05:00,12.0,254,21.8,1009.1
Dhaka,23.8103,90.4125,2024-04-10T06:00,12.9,247,21.8,1010.0
Dhaka,23.8103,90.4125,2024-04-10T07:00,17.4,66,25.1,1011.2
Dhaka,23.8103,90.4125,2024-04-10T08:00,14.5,83,27.3,1012.0
Dhaka,23.8103,90.4125,2024-04-10T09:00,9.2,132,30.3,1012.7
Dhaka,23.8103,90.4125,2024-04-10T10:00,8.6,147,32.0,1012.5
Dhaka,23.8103,90.4125,2024-04-10T11:00,7.7,152,33.2,1011.7
Dhaka,23.8103,90.4125,2024-04-10T12:00,5.5,169,34.2,1011.1
Dhaka,23.8103,90.4125,2024-04-10T13:00,5.3,208,35.0,1010.1
Dhaka,23.8103,90.4125,2024-04-10T14:00,6.9,227,35.5,1008.9
Dhaka,23.8103,90.4125,2024-04-10T15:00,8.8,235,35.7,1008.1
Dhaka,23.8103,90.4125,2024-04-10T16:00,13.0,256,35.3,1007.9
Dhaka,23.8103,90.4125,2024-04-10T17:00,14.8,264,33.7,1007.6
Dhaka,23.8103,90.4125,2024-04-10T18:00,17.3,234,31.2,1007.8
Dhaka,23.8103,90.4125,2024-04-10T19:00,11.3,7,28.5,1009.3
Dhaka,23.8103,90.4125,2024-04-10T20:00,4.0,85,29.8,1009.9
Dhaka,23.8103,90.4125,2024-04-10T21:00,4.3,185,29.5,1010.3
Dhaka,23.8103,90.4125,2024-04-10T22:00,2.1,239,29.0,1010.9
Dhaka,23.8103,90.4125,2024-04-10T23:00,7.5,17,25.0,1011.2
Dhaka,23.8103,90.4125,2024-04-11T00:00,6.6,49,23.5,1010.9
Dhaka,23.8103,90.4125,2024-04-11T01:00,10.5,59,22.9,1010.5
Dhaka,23.8103,90.4125,2024-04-11T02:00,9.7,59,22.7,1010.2
Dhaka,23.8103,90.4125,2024-04-11T03:00,11.4,72,22.7,1010.0
Dhaka,23.8103,90.4125,2024-04-11T04:00,13.7,72,22.5,1009.9
Dhaka,23.8103,90.4125,2024-04-11T05:00,15.7,70,22.5,1010.1
Dhaka,23.8103,90.4125,2024-04-11T06:00,17.3,67,22.4,1010.9
Dhaka,23.8103,90.4125,2024-04-11T07:00,10.7,78,24.5,1012.1
Dhaka,23.8103,90.4125,2024-04-11T08:00,8.8,81,26.7,1013.3
Dhaka,23.8103,90.4125,2024-04-11T09:00,7.0,69,28.6,1013.5
Dhaka,23.8103,90.4125,2024-04-11T10:00,6.8,72,31.1,1013.3
Dhaka,23.8103,90.4125,2024-04-11T11:00,6.9,62,32.8,1012.6
Dhaka,23.8103,90.4125,2024-04-11T12:00,4.9,54,33.2,1012.0
Dhaka,23.8103,90.4125,2024-04-11T13:00,1.6,27,34.3,1010.9
Dhaka,23.8103,90.4125,2024-04-11T14:00,4.1,285,34.5,1010.0
Dhaka,23.8103,90.4125,2024-04-11T15:00,9.8,287,33.7,1009.5
Dhaka,23.8103,90.4125,2024-04-11T16:00,17.1,278,33.1,1009.4
Dhaka,23.8103,90.4125,2024-04-11T17:00,38.7,285,29.7,1010.1
Dhaka,23.8103,90.4125,2024-04-11T18:00,22.0,302,27.7,1010.2
Dhaka,23.8103,90.4125,2024-04-11T19:00,13.2,315,27.9,1011.0
Dhaka,23.8103,90.4125,2024-04-11T20:00,13.6,328,26.8,1011.3
Dhaka,23.8103,90.4125,2024-04-11T21:00,12.8,320,26.1,1011.8
Dhaka,23.8103,90.4125,2024-04-11T22:00,9.0,307,26.2,1012.3
Dhaka,23.8103,90.4125,2024-04-11T23:00,1.8,79,26.0,1012.0
Dhaka,23.8103,90.4125,2024-04-12T00:00,11.6,26,26.3,1011.2
Dhaka,23.8103,90.4125,2024-04-12T01:00,15.1,33,26.3,1010.8
Dhaka,23.8103,90.4125,2024-04-12T02:00,32.1,33,26.0,1011.1
Dhaka,23.8103,90.4125,2024-04-12T03:00,21.9,36,25.4,1011.0
Dhaka,23.8103,90.4125,2024-04-12T04:00,21.6,62,25.2,1010.3
Dhaka,23.8103,90.4125,2024-04-12T05:00,20.3,84,25.1,1010.3
Dhaka,23.8103,90.4125,2024-04-12T06:00,15.7,81,24.3,1010.9
Dhaka,23.8103,90.4125,2024-04-12T07:00,12.4,324,26.2,1012.1
Dhaka,23.8103,90.4125,2024-04-12T08:00,10.0,291,28.1,1012.8
Dhaka,23.8103,90.4125,2024-04-12T09:00,4.0,350,30.2,1013.1
Dhaka,23.8103,90.4125,2024-04-12T10:00,8.4,7,32.2,1012.9
Dhaka,23.8103,90.4125,2024-04-12T11:00,9.4,2,33.8,1012.3
Dhaka,23.8103,90.4125,2024-04-12T12:00,6.2,350,34.8,1011.3
Dhaka,23.8103,90.4125,2024-04-12T13:00,6.2,306,35.4,1010.0
Dhaka,23.8103,90.4125,2024-04-12T14:00,9.0,272,35.7,1008.8
Dhaka,23.8103,90.4125,2024-04-12T15:00,12.3,255,35.4,1007.7
Dhaka,23.8103,90.4125,2024-04-12T16:00,15.8,246,35.1,1007.3
Dhaka,23.8103,90.4125,2024-04-12T17:00,17.4,248,33.6,1007.4
Dhaka,23.8103,90.4125,2024-04-12T18:00,14.0,270,30.9,1007.7
Dhaka,23.8103,90.4125,2024-04-12T19:00,4.9,324,32.2,1009.2
Dhaka,23.8103,90.4125,2024-04-12T20:00,12.6,347,28.0,1010.0
Dhaka,23.8103,90.4125,2024-04-12T21:00,13.7,2,27.1,1010.9
Dhaka,23.8103,90.4125,2024-04-12T22:00,14.8,3,26.4,1011.1
Dhaka,23.8103,90.4125,2024-04-12T23:00,15.6,15,26.3,1010.8
Dhaka,23.8103,90.4125,2024-04-13T00:00,16.0,36,25.3,1010.6
Dhaka,23.8103,90.4125,2024-04-13T01:00,16.7,57,25.3,1010.1
Dhaka,23.8103,90.4125,2024-04-13T02:00,15.5,59,25.1,1009.8
Dhaka,23.8103,90.4125,2024-04-13T03:00,13.0,62,24.4,1009.5
Dhaka,23.8103,90.4125,2024-04-13T04:00,10.9,73,23.7,1009.6
Dhaka,23.8103,90.4125,2024-04-13T05:00,12.0,111,23.3,1009.9
Dhaka,23.8103,90.4125,2024-04-13T06:00,10.1,125,23.5,1010.6
Dhaka,23.8103,90.4125,2024-04-13T07:00,9.7,31,26.4,1011.9
Dhaka,23.8103,90.4125,2024-04-13T08:00,10.7,40,29.1,1012.6
Dhaka,23.8103,90.4125,2024-04-13T09:00,6.9,62,31.6,1012.7
Dhaka,23.8103,90.4125,2024-04-13T10:00,6.5,56,33.7,1012.4
Dhaka,23.8103,90.4125,2024-04-13T11:00,4.3,42,34.8,1012.0
Dhaka,23.8103,90.4125,2024-04-13T12:00,1.6,333,35.7,1011.1
Dhaka,23.8103,90.4125,2024-04-13T13:00,3.4,288,36.2,1009.8
Dhaka,23.8103,90.4125,2024-04-13T14:00,6.6,299,36.3,1008.6
Dhaka,23.8103,90.4125,2024-04-13T15:00,9.4,313,36.0,1007.7
Dhaka,23.8103,90.4125,2024-04-13T16:00,8.6,338,35.5,1007.1
Dhaka,23.8103,90.4125,2024-04-13T17:00,18.8,343,33.6,1007.0
Dhaka,23.8103,90.4125,2024-04-13T18:00,20.4,343,31.1,1007.6
Dhaka,23.8103,90.4125,2024-04-13T19:00,8.0,18,26.5,1009.6
Dhaka,23.8103,90.4125,2024-04-13T20:00,14.2,187,26.3,1009.7
Dhaka,23.8103,90.4125,2024-04-13T21:00,13.1,217,25.7,1010.4
Dhaka,23.8103,90.4125,2024-04-13T22:00,8.4,263,24.8,1010.8
Dhaka,23.8103,90.4125,2024-04-13T23:00,6.2,291,24.4,1010.8
Dhaka,23.8103,90.4125,2024-04-14T00:00,10.0,311,23.7,1010.3
Dhaka,23.8103,90.4125,2024-04-14T01:00,13.6,328,23.7,1009.7
Dhaka,23.8103,90.4125,2024-04-14T02:00,12.8,338,22.9,1009.1
Dhaka,23.8103,90.4125,2024-04-14T03:00,11.9,346,22.7,1009.0
Dhaka,23.8103,90.4125,2024-04-14T04:00,11.4,349,22.5,1009.2
Dhaka,23.8103,90.4125,2024-04-14T05:00,11.5,360,22.3,1009.6
Dhaka,23.8103,90.4125,2024-04-14T06:00,10.4,358,22.3,1010.5
Dhaka,23.8103,90.4125,2024-04-14T07:00,5.7,305,25.8,1011.4
Dhaka,23.8103,90.4125,2024-04-14T08:00,5.4,266,28.7,1012.3
Dhaka,23.8103,90.4125,2024-04-14T09:00,4.4,235,31.4,1012.7
Dhaka,23.8103,90.4125,2024-04-14T10:00,6.4,232,33.4,1012.7
Dhaka,23.8103,90.4125,2024-04-14T11:00,6.9,242,34.6,1012.0
Dhaka,23.8103,90.4125,2024-04-14T12:00,5.2,254,35.4,1011.0
Dhaka,23.8103,90.4125,2024-04-14T13:00,6.8,273,34.6,1010.0
Dhaka,23.8103,90.4125,2024-04-14T14:00,11.5,314,35.3,1009.3
Dhaka,23.8103,90.4125,2024-04-14T15:00,13.7,284,33.7,1009.0
Dhaka,23.8103,90.4125,2024-04-14T16:00,9.0,286,33.9,1008.5
Dhaka,23.8103,90.4125,2024-04-14T17:00,6.6,279,33.3,1008.4
Dhaka,23.8103,90.4125,2024-04-14T18:00,6.3,283,30.8,1008.5
Dhaka,23.8103,90.4125,2024-04-14T19:00,8.3,275,28.3,1009.0
Dhaka,23.8103,90.4125,2024-04-14T20:00,7.4,337,27.9,1009.3
Dhaka,23.8103,90.4125,2024-04-14T21:00,10.8,345,26.6,1010.3
Dhaka,23.8103,90.4125,2024-04-14T22:00,3.8,311,27.6,1010.7
Dhaka,23.8103,90.4125,2024-04-14T23:00,1.6,27,28.2,1010.7
Dhaka,23.8103,90.4125,2024-04-15T00:00,7.9,357,25.8,1010.3
Dhaka,23.8103,90.4125,2024-04-15T01:00,12.3,15,25.5,1009.6
Dhaka,23.8103,90.4125,2024-04-15T02:00,11.0,23,24.7,1009.1
Dhaka,23.8103,90.4125,2024-04-15T03:00,11.0,49,24.1,1008.7
Dhaka,23.8103,90.4125,2024-04-15T04:00,11.7,81,23.6,1008.5
Dhaka,23.8103,90.4125,2024-04-15T05:00,12.0,81,23.3,1009.2
Dhaka,23.8103,90.4125,2024-04-15T06:00,9.5,99,23.4,1009.8
Dhaka,23.8103,90.4125,2024-04-15T07:00,3.1,306,26.8,1010.7
Dhaka,23.8103,90.4125,2024-04-15T08:00,1.6,207,29.7,1011.5
Dhaka,23.8103,90.4125,2024-04-15T09:00,2.4,153,32.0,1012.0
Dhaka,23.8103,90.4125,2024-04-15T10:00,3.3,186,33.7,1012.0
Dhaka,23.8103,90.4125,2024-04-15T11:00,6.2,216,35.1,1011.5
Dhaka,23.8103,90.4125,2024-04-15T12:00,8.1,225,36.1,1010.7
Dhaka,23.8103,90.4125,2024-04-15T13:00,9.6,236,36.8,1009.5
Dhaka,23.8103,90.4125,2024-04-15T14:00,13.0,246,37.0,1008.0
Dhaka,23.8103,90.4125,2024-04-15T15:00,15.8,246,36.0,1007.2
Dhaka,23.8103,90.4125,2024-04-15T16:00,8.1,257,35.8,1006.3
Dhaka,23.8103,90.4125,2024-04-15T17:00,6.0,295,35.0,1006.2
Dhaka,23.8103,90.4125,2024-04-15T18:00,5.4,340,32.7,1006.5
Dhaka,23.8103,90.4125,2024-04-15T19:00,3.4,288,34.9,1007.5
Dhaka,23.8103,90.4125,2024-04-15T20:00,3.3,276,34.8,1008.1
Dhaka,23.8103,90.4125,2024-04-15T21:00,7.0,145,29.6,1008.9
Dhaka,23.8103,90.4125,2024-04-15T22:00,9.7,138,29.3,1009.5
Dhaka,23.8103,90.4125,2024-04-15T23:00,2.2,360,28.3,1009.3
Dhaka,23.8103,90.4125,2024-04-16T00:00,6.0,123,27.3,1008.7
Dhaka,23.8103,90.4125,2024-04-16T01:00,10.1,125,27.2,1007.9
Dhaka,23.8103,90.4125,2024-04-16T02:00,11.1,126,26.3,1007.4
Dhaka,23.8103,90.4125,2024-04-16T03:00,10.7,132,25.6,1007.5
Dhaka,23.8103,90.4125,2024-04-16T04:00,13.8,173,25.5,1007.4
Dhaka,23.8103,90.4125,2024-04-16T05:00,13.0,186,24.8,1007.4
Dhaka,23.8103,90.4125,2024-04-16T06:00,11.5,184,25.1,1007.8
Dhaka,23.8103,90.4125,2024-04-16T07:00,10.9,226,28.0,1008.9
Dhaka,23.8103,90.4125,2024-04-16T08:00,7.9,210,29.6,1009.3
Dhaka,23.8103,90.4125,2024-04-16T09:00,10.1,184,31.6,1009.2
Dhaka,23.8103,90.4125,2024-04-16T10:00,12.2,194,34.0,1008.8
Dhaka,23.8103,90.4125,2024-04-16T11:00,16.4,206,35.9,1008.1
Dhaka,23.8103,90.4125,2024-04-16T12:00,19.9,229,35.1,1007.8
Dhaka,23.8103,90.4125,2024-04-16T13:00,19.9,215,36.1,1006.4
Dhaka,23.8103,90.4125,2024-04-16T14:00,15.2,234,35.8,1005.1
Dhaka,23.8103,90.4125,2024-04-16T15:00,18.1,173,33.6,1004.7
Dhaka,23.8103,90.4125,2024-04-16T16:00,18.0,143,32.3,1004.0
Dhaka,23.8103,90.4125,2024-04-16T17:00,15.9,175,32.4,1003.7
Dhaka,23.8103,90.4125,2024-04-16T18:00,14.2,189,31.6,1004.1
Dhaka,23.8103,90.4125,2024-04-16T19:00,16.3,137,29.9,1005.3
Dhaka,23.8103,90.4125,2024-04-16T20:00,19.5,146,29.2,1006.2
Dhaka,23.8103,90.4125,2024-04-16T21:00,21.7,159,28.8,1007.1
Dhaka,23.8103,90.4125,2024-04-16T22:00,20.5,156,28.3,1007.0
Dhaka,23.8103,90.4125,2024-04-16T23:00,22.3,170,28.0,1006.5
Dhaka,23.8103,90.4125,2024-04-17T00:00,23.8,162,27.7,1005.8
Dhaka,23.8103,90.4125,2024-04-17T01:00,23.4,166,27.4,1005.3
Dhaka,23.8103,90.4125,2024-04-17T02:00,22.0,181,27.0,1004.5
Dhaka,23.8103,90.4125,2024-04-17T03:00,21.3,184,26.8,1004.1
Dhaka,23.8103,90.4125,2024-04-17T04:00,21.0,185,26.4,1004.0
Dhaka,23.8103,90.4125,2024-04-17T05:00,22.0,182,26.1,1004.2
Dhaka,23.8103,90.4125,2024-04-17T06:00,22.8,185,26.1,1004.8
Dhaka,23.8103,90.4125,2024-04-17T07:00,21.8,172,27.6,1006.2
Dhaka,23.8103,90.4125,2024-04-17T08:00,15.0,169,29.6,1006.8
Dhaka,23.8103,90.4125,2024-04-17T09:00,7.6,225,31.6,1007.2
Dhaka,23.8103,90.4125,2024-04-17T10:00,11.3,202,33.7,1006.8
Dhaka,23.8103,90.4125,2024-04-17T11:00,12.8,202,35.4,1006.2
Dhaka,23.8103,90.4125,2024-04-17T12:00,13.6,230,36.7,1005.3
Dhaka,23.8103,90.4125,2024-04-17T13:00,26.0,248,35.6,1004.3
Dhaka,23.8103,90.4125,2024-04-17T14:00,7.2,288,35.5,1003.0
Dhaka,23.8103,90.4125,2024-04-17T15:00,20.5,309,36.0,1002.5
Dhaka,23.8103,90.4125,2024-04-17T16:00,19.4,228,36.4,1002.2
Dhaka,23.8103,90.4125,2024-04-17T17:00,22.9,210,35.7,1002.1
Dhaka,23.8103,90.4125,2024-04-17T18:00,22.6,151,31.7,1002.9
Dhaka,23.8103,90.4125,2024-04-17T19:00,20.1,117,27.1,1004.9
Dhaka,23.8103,90.4125,2024-04-17T20:00,21.1,155,27.0,1005.4
Dhaka,23.8103,90.4125,2024-04-17T21:00,23.6,142,27.3,1005.9
Dhaka,23.8103,90.4125,2024-04-17T22:00,28.2,145,26.9,1006.0
Dhaka,23.8103,90.4125,2024-04-17T23:00,28.5,162,26.7,1005.6
Dhaka,23.8103,90.4125,2024-04-18T00:00,18.4,163,26.4,1005.7
Dhaka,23.8103,90.4125,2024-04-18T01:00,11.7,146,25.9,1005.6
Dhaka,23.8103,90.4125,2024-04-18T02:00,11.9,104,25.7,1005.5
Dhaka,23.8103,90.4125,2024-04-18T03:00,15.8,120,26.0,1004.9
Dhaka,23.8103,90.4125,2024-04-18T04:00,14.3,135,26.3,1004.4
Dhaka,23.8103,90.4125,2024-04-18T05:00,17.1,136,27.0,1004.9
Dhaka,23.8103,90.4125,2024-04-18T06:00,20.7,140,27.5,1005.2
Dhaka,23.8103,90.4125,2024-04-18T07:00,19.3,119,26.7,1007.0
Dhaka,23.8103,90.4125,2024-04-18T08:00,21.4,144,28.9,1007.4
Dhaka,23.8103,90.4125,2024-04-18T09:00,19.6,160,31.0,1007.4
Dhaka,23.8103,90.4125,2024-04-18T10:00,15.5,162,32.9,1006.8
Dhaka,23.8103,90.4125,2024-04-18T11:00,10.0,167,34.5,1006.3
Dhaka,23.8103,90.4125,2024-04-18T12:00,7.0,201,35.7,1005.4
Dhaka,23.8103,90.4125,2024-04-18T13:00,7.7,221,36.5,1004.3
Dhaka,23.8103,90.4125,2024-04-18T14:00,11.6,263,37.0,1002.7
Dhaka,23.8103,90.4125,2024-04-18T15:00,15.9,275,36.8,1001.4
Dhaka,23.8103,90.4125,2024-04-18T16:00,15.3,297,36.4,1001.3
Dhaka,23.8103,90.4125,2024-04-18T17:00,8.0,95,35.3,1001.1
Dhaka,23.8103,90.4125,2024-04-18T18:00,25.9,142,29.9,1001.8
Dhaka,23.8103,90.4125,2024-04-18T19:00,20.2,158,28.0,1003.2
Dhaka,23.8103,90.4125,2024-04-18T20:00,22.3,162,27.6,1003.6
Dhaka,23.8103,90.4125,2024-04-18T21:00,21.9,163,27.5,1004.4
Dhaka,23.8103,90.4125,2024-04-18T22:00,21.6,154,27.0,1004.8
Dhaka,23.8103,90.4125,2024-04-18T23:00,24.9,141,26.6,1004.8
Dhaka,23.8103,90.4125,2024-04-19T00:00,24.7,143,26.3,1004.2
Dhaka,23.8103,90.4125,2024-04-19T01:00,25.1,148,26.1,1003.6
Dhaka,23.8103,90.4125,2024-04-19T02:00,25.2,149,26.0,1002.9
Dhaka,23.8103,90.4125,2024-04-19T03:00,24.9,162,26.5,1002.3
Dhaka,23.8103,90.4125,2024-04-19T04:00,24.3,172,27.2,1002.1
Dhaka,23.8103,90.4125,2024-04-19T05:00,25.7,186,27.5,1002.6
Dhaka,23.8103,90.4125,2024-04-19T06:00,24.5,180,27.0,1003.1
Dhaka,23.8103,90.4125,2024-04-19T07:00,21.8,189,28.1,1003.3
Dhaka,23.8103,90.4125,2024-04-19T08:00,24.0,199,30.0,1004.1
Dhaka,23.8103,90.4125,2024-04-19T09:00,24.9,202,31.9,1004.2
Dhaka,23.8103,90.4125,2024-04-19T10:00,24.5,206,33.8,1003.8
Dhaka,23.8103,90.4125,2024-04-19T11:00,24.0,213,35.7,1003.0
Dhaka,23.8103,90.4125,2024-04-19T12:00,24.3,230,37.4,1002.0
Dhaka,23.8103,90.4125,2024-04-19T13:00,27.2,246,38.2,1000.8
Dhaka,23.8103,90.4125,2024-04-19T14:00,26.6,251,39.0,999.4
Dhaka,23.8103,90.4125,2024-04-19T15:00,32.1,273,38.8,998.4
Dhaka,23.8103,90.4125,2024-04-19T16:00,21.9,256,38.6,997.9
Dhaka,23.8103,90.4125,2024-04-19T17:00,13.6,258,36.7,997.7
Dhaka,23.8103,90.4125,2024-04-19T18:00,18.9,201,33.8,998.1
Dhaka,23.8103,90.4125,2024-04-19T19:00,21.1,189,31.6,999.7
Dhaka,23.8103,90.4125,2024-04-19T20:00,32.8,182,30.4,1000.6
Dhaka,23.8103,90.4125,2024-04-19T21:00,31.3,188,30.2,1001.3
Dhaka,23.8103,90.4125,2024-04-19T22:00,30.8,196,29.3,1001.8
Dhaka,23.8103,90.4125,2024-04-19T23:00,26.6,199,28.6,1001.8
Dhaka,23.8103,90.4125,2024-04-20T00:00,24.7,203,28.0,1001.7
Dhaka,23.8103,90.4125,2024-04-20T01:00,26.7,196,27.5,1000.9
Dhaka,23.8103,90.4125,2024-04-20T02:00,28.5,196,27.1,1000.4
Dhaka,23.8103,90.4125,2024-04-20T03:00,30.1,195,26.8,999.8
Dhaka,23.8103,90.4125,2024-04-20T04:00,28.5,196,26.6,999.9
Dhaka,23.8103,90.4125,2024-04-20T05:00,28.5,201,26.5,1000.3
Dhaka,23.8103,90.4125,2024-04-20T06:00,27.7,201,26.5,1000.9
Dhaka,23.8103,90.4125,2024-04-20T07:00,28.3,195,28.3,1001.8
Dhaka,23.8103,90.4125,2024-04-20T08:00,27.5,194,30.2,1002.5
Dhaka,23.8103,90.4125,2024-04-20T09:00,23.1,194,32.4,1002.7
Dhaka,23.8103,90.4125,2024-04-20T10:00,22.1,204,34.8,1002.6
Dhaka,23.8103,90.4125,2024-04-20T11:00,24.8,220,37.0,1002.1
Dhaka,23.8103,90.4125,2024-04-20T12:00,28.4,237,38.4,1001.4
Dhaka,23.8103,90.4125,2024-04-20T13:00,28.2,251,39.4,1000.4
Dhaka,23.8103,90.4125,2024-04-20T14:00,27.5,259,39.8,999.2
Dhaka,23.8103,90.4125,2024-04-20T15:00,28.6,264,39.7,998.3
Dhaka,23.8103,90.4125,2024-04-20T16:00,26.5,258,39.1,997.8
Dhaka,23.8103,90.4125,2024-04-20T17:00,16.1,236,37.4,997.6
Dhaka,23.8103,90.4125,2024-04-20T18:00,11.1,209,33.6,998.3
Dhaka,23.8103,90.4125,2024-04-20T19:00,25.4,187,32.6,999.9
Dhaka,23.8103,90.4125,2024-04-20T20:00,32.5,175,31.5,1000.9
Dhaka,23.8103,90.4125,2024-04-20T21:00,32.0,179,30.5,1001.7
Dhaka,23.8103,90.4125,2024-04-20T22:00,29.5,181,30.1,1002.3
Dhaka,23.8103,90.4125,2024-04-20T23:00,25.2,190,29.2,1002.7
Dhaka,23.8103,90.4125,2024-04-21T00:00,23.7,194,28.6,1002.5
Dhaka,23.8103,90.4125,2024-04-21T01:00,26.0,194,28.1,1001.9
Dhaka,23.8103,90.4125,2024-04-21T02:00,26.1,191,27.6,1001.3
Dhaka,23.8103,90.4125,2024-04-21T03:00,27.5,191,27.4,1001.0
Dhaka,23.8103,90.4125,2024-04-21T04:00,27.3,188,27.2,1001.2
Dhaka,23.8103,90.4125,2024-04-21T05:00,25.5,196,27.1,1001.8
Dhaka,23.8103,90.4125,2024-04-21T06:00,22.9,196,27.1,1002.5
Dhaka,23.8103,90.4125,2024-04-21T07:00,21.6,198,29.1,1003.7
Dhaka,23.8103,90.4125,2024-04-21T08:00,19.3,207,30.9,1004.6
Dhaka,23.8103,90.4125,2024-04-21T09:00,18.0,192,32.4,1004.7
Dhaka,23.8103,90.4125,2024-04-21T10:00,19.0,190,34.6,1004.4
Dhaka,23.8103,90.4125,2024-04-21T11:00,20.0,194,36.5,1004.1
Dhaka,23.8103,90.4125,2024-04-21T12:00,18.7,196,37.8,1003.1
Dhaka,23.8103,90.4125,2024-04-21T13:00,18.7,210,38.6,1002.2
Dhaka,23.8103,90.4125,2024-04-21T14:00,22.5,243,38.8,1001.7
Dhaka,23.8103,90.4125,2024-04-21T15:00,20.7,229,38.1,1000.7
Dhaka,23.8103,90.4125,2024-04-21T16:00,21.9,200,38.4,999.5
Dhaka,23.8103,90.4125,2024-04-21T17:00,29.3,201,37.4,999.4
Dhaka,23.8103,90.4125,2024-04-21T18:00,39.3,161,33.3,1000.3
Dhaka,23.8103,90.4125,2024-04-21T19:00,35.1,170,30.6,1002.2
Dhaka,23.8103,90.4125,2024-04-21T20:00,36.0,179,30.6,1003.0
Dhaka,23.8103,90.4125,2024-04-21T21:00,36.8,183,30.4,1003.6
Dhaka,23.8103,90.4125,2024-04-21T22:00,32.1,182,29.8,1003.9
Dhaka,23.8103,90.4125,2024-04-21T23:00,29.2,193,29.3,1004.2
Dhaka,23.8103,90.4125,2024-04-22T00:00,27.9,194,28.9,1003.8
Dhaka,23.8103,90.4125,2024-04-22T01:00,22.2,197,28.5,1003.5
Dhaka,23.8103,90.4125,2024-04-22T02:00,19.0,190,28.1,1003.2
Dhaka,23.8103,90.4125,2024-04-22T03:00,19.6,186,27.8,1002.8
Dhaka,23.8103,90.4125,2024-04-22T04:00,21.2,180,27.5,1002.8
Dhaka,23.8103,90.4125,2024-04-22T05:00,21.6,179,27.1,1003.1
Dhaka,23.8103,90.4125,2024-04-22T06:00,20.5,180,26.9,1003.6
Dhaka,23.8103,90.4125,2024-04-22T07:00,19.7,189,29.2,1005.7
Dhaka,23.8103,90.4125,2024-04-22T08:00,18.5,188,30.2,1006.3
Dhaka,23.8103,90.4125,2024-04-22T09:00,16.6,182,31.7,1006.7
Dhaka,23.8103,90.4125,2024-04-22T10:00,16.7,186,32.9,1006.8
Dhaka,23.8103,90.4125,2024-04-22T11:00,16.3,202,34.9,1006.2
Dhaka,23.8103,90.4125,2024-04-22T12:00,15.1,213,36.7,1005.3
Dhaka,23.8103,90.4125,2024-04-22T13:00,16.4,230,37.7,1004.2
Dhaka,23.8103,90.4125,2024-04-22T14:00,19.8,243,38.0,1003.3
Dhaka,23.8103,90.4125,2024-04-22T15:00,19.1,258,38.9,1002.2
Dhaka,23.8103,90.4125,2024-04-22T16:00,22.3,288,38.6,1001.7
Dhaka,23.8103,90.4125,2024-04-22T17:00,18.4,293,37.4,1001.7
Dhaka,23.8103,90.4125,2024-04-22T18:00,15.0,287,33.5,1002.3
Dhaka,23.8103,90.4125,2024-04-22T19:00,14.7,216,31.6,1004.0
Dhaka,23.8103,90.4125,2024-04-22T20:00,8.9,243,31.3,1004.7
Dhaka,23.8103,90.4125,2024-04-22T21:00,13.0,183,30.7,1005.6
Dhaka,23.8103,90.4125,2024-04-22T22:00,22.5,174,29.8,1005.9
Dhaka,23.8103,90.4125,2024-04-22T23:00,22.7,178,28.9,1005.7
Dhaka,23.8103,90.4125,2024-04-23T00:00,26.1,186,28.5,1004.8
Dhaka,23.8103,90.4125,2024-04-23T01:00,29.8,195,28.0,1004.0
Dhaka,23.8103,90.4125,2024-04-23T02:00,28.1,201,27.5,1003.6
Dhaka,23.8103,90.4125,2024-04-23T03:00,24.8,208,27.1,1003.1
Dhaka,23.8103,90.4125,2024-04-23T04:00,23.1,219,27.0,1003.2
Dhaka,23.8103,90.4125,2024-04-23T05:00,18.8,227,26.0,1003.9
Dhaka,23.8103,90.4125,2024-04-23T06:00,19.3,233,26.2,1004.3
Dhaka,23.8103,90.4125,2024-04-23T07:00,24.0,199,28.4,1005.4
Dhaka,23.8103,90.4125,2024-04-23T08:00,17.6,208,30.6,1006.1
Dhaka,23.8103,90.4125,2024-04-23T09:00,19.8,217,33.0,1006.7
Dhaka,23.8103,90.4125,2024-04-23T10:00,17.9,218,34.8,1006.5
Dhaka,23.8103,90.4125,2024-04-23T11:00,16.2,233,36.0,1006.0
Dhaka,23.8103,90.4125,2024-04-23T12:00,15.2,239,36.8,1005.1
Dhaka,23.8103,90.4125,2024-04-23T13:00,12.9,240,37.5,1004.1
Dhaka,23.8103,90.4125,2024-04-23T14:00,12.3,230,37.7,1003.0
Dhaka,23.8103,90.4125,2024-04-23T15:00,16.8,235,37.4,1002.3
Dhaka,23.8103,90.4125,2024-04-23T16:00,25.2,236,35.9,1002.2
Dhaka,23.8103,90.4125,2024-04-23T17:00,16.1,222,35.1,1001.9
Dhaka,23.8103,90.4125,2024-04-23T18:00,21.0,187,33.8,1001.9
Dhaka,23.8103,90.4125,2024-04-23T19:00,18.9,204,31.6,1002.8
Dhaka,23.8103,90.4125,2024-04-23T20:00,24.6,187,31.0,1003.4
Dhaka,23.8103,90.4125,2024-04-23T21:00,27.8,176,30.5,1003.7
Dhaka,23.8103,90.4125,2024-04-23T22:00,28.0,172,29.8,1004.2
Dhaka,23.8103,90.4125,2024-04-23T23:00,26.3,183,29.6,1004.1
Dhaka,23.8103,90.4125,2024-04-24T00:00,26.3,190,29.2,1003.6
